##Name	Total_Item	Num_item	Num_list	Num_list_item	Ori_p	Adj_p	Enrich_score	Gene_list	Group_ID
BIOCARTA_IL17_PATHWAY	7829	17	200	0	1.00000000	1	0		GSE14548
REACTOME_GLUCOSE_TRANSPORT	7829	38	200	0	1.00000000	1	0		GSE14548
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	7829	27	200	0	1.00000000	1	0		GSE14548
BIOCARTA_HCMV_PATHWAY	7829	17	200	0	1.00000000	1	0		GSE14548
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	7829	54	200	0	1.00000000	1	0		GSE14548
REACTOME_G1_S_TRANSITION	7829	112	200	0	1.00000000	1	0		GSE14548
BIOCARTA_GLEEVEC_PATHWAY	7829	23	200	0	1.00000000	1	0		GSE14548
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	7829	13	200	0	1.00000000	1	0		GSE14548
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	7829	9	200	0	1.00000000	1	0		GSE14548
KEGG_APOPTOSIS	7829	88	200	0	1.00000000	1	0		GSE14548
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	7829	12	200	0	1.00000000	1	0		GSE14548
REACTOME_PHASE_II_CONJUGATION	7829	70	200	0	1.00000000	1	0		GSE14548
KEGG_NUCLEOTIDE_EXCISION_REPAIR	7829	44	200	0	1.00000000	1	0		GSE14548
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	7829	27	200	0	1.00000000	1	0		GSE14548
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	7829	72	200	0	1.00000000	1	0		GSE14548
REACTOME_ION_CHANNEL_TRANSPORT	7829	55	200	0	1.00000000	1	0		GSE14548
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	7829	12	200	0	1.00000000	1	0		GSE14548
REACTOME_CELL_CYCLE_CHECKPOINTS	7829	124	200	0	1.00000000	1	0		GSE14548
KEGG_TYROSINE_METABOLISM	7829	42	200	0	1.00000000	1	0		GSE14548
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	7829	11	200	0	1.00000000	1	0		GSE14548
BIOCARTA_BCR_PATHWAY	7829	37	200	0	1.00000000	1	0		GSE14548
REACTOME_XENOBIOTICS	7829	16	200	0	1.00000000	1	0		GSE14548
KEGG_NON_HOMOLOGOUS_END_JOINING	7829	14	200	0	1.00000000	1	0		GSE14548
BIOCARTA_UCALPAIN_PATHWAY	7829	18	200	0	1.00000000	1	0		GSE14548
BIOCARTA_PTEN_PATHWAY	7829	18	200	0	1.00000000	1	0		GSE14548
BIOCARTA_IGF1_PATHWAY	7829	21	200	0	1.00000000	1	0		GSE14548
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	7829	70	200	0	1.00000000	1	0		GSE14548
KEGG_PPAR_SIGNALING_PATHWAY	7829	69	200	0	1.00000000	1	0		GSE14548
REACTOME_MRNA_PROCESSING	7829	161	200	0	1.00000000	1	0		GSE14548
BIOCARTA_BARR_MAPK_PATHWAY	7829	12	200	0	1.00000000	1	0		GSE14548
KEGG_PRION_DISEASES	7829	35	200	0	1.00000000	1	0		GSE14548
KEGG_LINOLEIC_ACID_METABOLISM	7829	29	200	0	1.00000000	1	0		GSE14548
BIOCARTA_CYTOKINE_PATHWAY	7829	22	200	0	1.00000000	1	0		GSE14548
REACTOME_SOS_MEDIATED_SIGNALLING	7829	14	200	0	1.00000000	1	0		GSE14548
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	7829	67	200	0	1.00000000	1	0		GSE14548
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	7829	28	200	0	1.00000000	1	0		GSE14548
REACTOME_CA_DEPENDENT_EVENTS	7829	30	200	0	1.00000000	1	0		GSE14548
BIOCARTA_BLYMPHOCYTE_PATHWAY	7829	11	200	0	1.00000000	1	0		GSE14548
BIOCARTA_AKAP13_PATHWAY	7829	12	200	0	1.00000000	1	0		GSE14548
BIOCARTA_PLCE_PATHWAY	7829	12	200	0	1.00000000	1	0		GSE14548
BIOCARTA_RB_PATHWAY	7829	13	200	0	1.00000000	1	0		GSE14548
KEGG_BETA_ALANINE_METABOLISM	7829	22	200	0	1.00000000	1	0		GSE14548
BIOCARTA_TID_PATHWAY	7829	19	200	0	1.00000000	1	0		GSE14548
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	7829	188	200	0	1.00000000	1	0		GSE14548
KEGG_PARKINSONS_DISEASE	7829	133	200	0	1.00000000	1	0		GSE14548
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	7829	15	200	0	1.00000000	1	0		GSE14548
REACTOME_GAP_JUNCTION_DEGRADATION	7829	10	200	0	1.00000000	1	0		GSE14548
KEGG_PROPANOATE_METABOLISM	7829	33	200	0	1.00000000	1	0		GSE14548
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	7829	23	200	0	1.00000000	1	0		GSE14548
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	7829	10	200	0	1.00000000	1	0		GSE14548
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	7829	23	200	0	1.00000000	1	0		GSE14548
BIOCARTA_ERK_PATHWAY	7829	28	200	0	1.00000000	1	0		GSE14548
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	7829	17	200	0	1.00000000	1	0		GSE14548
REACTOME_M_G1_TRANSITION	7829	81	200	0	1.00000000	1	0		GSE14548
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	7829	25	200	0	1.00000000	1	0		GSE14548
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	7829	11	200	0	1.00000000	1	0		GSE14548
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	7829	25	200	0	1.00000000	1	0		GSE14548
REACTOME_ENDOGENOUS_STEROLS	7829	15	200	0	1.00000000	1	0		GSE14548
BIOCARTA_MITOCHONDRIA_PATHWAY	7829	21	200	0	1.00000000	1	0		GSE14548
REACTOME_RNA_POL_II_TRANSCRIPTION	7829	105	200	0	1.00000000	1	0		GSE14548
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	7829	23	200	0	1.00000000	1	0		GSE14548
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	7829	10	200	0	1.00000000	1	0		GSE14548
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	7829	15	200	0	1.00000000	1	0		GSE14548
BIOCARTA_PS1_PATHWAY	7829	14	200	0	1.00000000	1	0		GSE14548
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	7829	138	200	0	1.00000000	1	0		GSE14548
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	7829	38	200	0	1.00000000	1	0		GSE14548
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	7829	45	200	0	1.00000000	1	0		GSE14548
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	7829	19	200	0	1.00000000	1	0		GSE14548
BIOCARTA_GATA3_PATHWAY	7829	16	200	0	1.00000000	1	0		GSE14548
BIOCARTA_PROTEASOME_PATHWAY	7829	28	200	0	1.00000000	1	0		GSE14548
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	7829	126	200	0	1.00000000	1	0		GSE14548
KEGG_STEROID_BIOSYNTHESIS	7829	17	200	0	1.00000000	1	0		GSE14548
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	7829	17	200	0	1.00000000	1	0		GSE14548
REACTOME_SMOOTH_MUSCLE_CONTRACTION	7829	25	200	0	1.00000000	1	0		GSE14548
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	7829	16	200	0	1.00000000	1	0		GSE14548
KEGG_OXIDATIVE_PHOSPHORYLATION	7829	135	200	0	1.00000000	1	0		GSE14548
REACTOME_BASIGIN_INTERACTIONS	7829	30	200	0	1.00000000	1	0		GSE14548
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	7829	16	200	0	1.00000000	1	0		GSE14548
REACTOME_RECYCLING_PATHWAY_OF_L1	7829	27	200	0	1.00000000	1	0		GSE14548
REACTOME_FRS2_MEDIATED_CASCADE	7829	36	200	0	1.00000000	1	0		GSE14548
BIOCARTA_EIF2_PATHWAY	7829	11	200	0	1.00000000	1	0		GSE14548
BIOCARTA_SRCRPTP_PATHWAY	7829	11	200	0	1.00000000	1	0		GSE14548
REACTOME_REGULATION_OF_INSULIN_SECRETION	7829	93	200	0	1.00000000	1	0		GSE14548
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	7829	42	200	0	1.00000000	1	0		GSE14548
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	7829	23	200	0	1.00000000	1	0		GSE14548
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	7829	15	200	0	1.00000000	1	0		GSE14548
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	7829	10	200	0	1.00000000	1	0		GSE14548
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	7829	25	200	0	1.00000000	1	0		GSE14548
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	7829	37	200	0	1.00000000	1	0		GSE14548
KEGG_BASE_EXCISION_REPAIR	7829	35	200	0	1.00000000	1	0		GSE14548
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	7829	34	200	0	1.00000000	1	0		GSE14548
BIOCARTA_ACH_PATHWAY	7829	16	200	0	1.00000000	1	0		GSE14548
KEGG_HEDGEHOG_SIGNALING_PATHWAY	7829	56	200	0	1.00000000	1	0		GSE14548
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	7829	16	200	0	1.00000000	1	0		GSE14548
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	7829	13	200	0	1.00000000	1	0		GSE14548
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	7829	16	200	0	1.00000000	1	0		GSE14548
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS	7829	11	200	0	1.00000000	1	0		GSE14548
BIOCARTA_FAS_PATHWAY	7829	30	200	0	1.00000000	1	0		GSE14548
BIOCARTA_G2_PATHWAY	7829	24	200	0	1.00000000	1	0		GSE14548
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	7829	14	200	0	1.00000000	1	0		GSE14548
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	7829	45	200	0	1.00000000	1	0		GSE14548
REACTOME_SIGNALING_BY_NODAL	7829	18	200	0	1.00000000	1	0		GSE14548
KEGG_ECM_RECEPTOR_INTERACTION	7829	84	200	0	1.00000000	1	0		GSE14548
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	7829	13	200	0	1.00000000	1	0		GSE14548
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	7829	33	200	0	1.00000000	1	0		GSE14548
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	7829	23	200	0	1.00000000	1	0		GSE14548
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	7829	12	200	0	1.00000000	1	0		GSE14548
REACTOME_AMINE_DERIVED_HORMONES	7829	15	200	0	1.00000000	1	0		GSE14548
REACTOME_ERK_MAPK_TARGETS	7829	21	200	0	1.00000000	1	0		GSE14548
REACTOME_SIGNALLING_TO_RAS	7829	27	200	0	1.00000000	1	0		GSE14548
BIOCARTA_BCELLSURVIVAL_PATHWAY	7829	16	200	0	1.00000000	1	0		GSE14548
REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	7829	11	200	0	1.00000000	1	0		GSE14548
BIOCARTA_P35ALZHEIMERS_PATHWAY	7829	11	200	0	1.00000000	1	0		GSE14548
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	7829	12	200	0	1.00000000	1	0		GSE14548
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	7829	25	200	0	1.00000000	1	0		GSE14548
BIOCARTA_EPO_PATHWAY	7829	19	200	0	1.00000000	1	0		GSE14548
REACTOME_HIV_INFECTION	7829	207	200	0	1.00000000	1	0		GSE14548
REACTOME_ETHANOL_OXIDATION	7829	10	200	0	1.00000000	1	0		GSE14548
REACTOME_P2Y_RECEPTORS	7829	12	200	0	1.00000000	1	0		GSE14548
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	7829	17	200	0	1.00000000	1	0		GSE14548
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX	7829	14	200	0	1.00000000	1	0		GSE14548
BIOCARTA_TCRA_PATHWAY	7829	13	200	0	1.00000000	1	0		GSE14548
BIOCARTA_RANMS_PATHWAY	7829	10	200	0	1.00000000	1	0		GSE14548
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	7829	16	200	0	1.00000000	1	0		GSE14548
KEGG_PENTOSE_PHOSPHATE_PATHWAY	7829	27	200	0	1.00000000	1	0		GSE14548
REACTOME_REGULATION_OF_KIT_SIGNALING	7829	17	200	0	1.00000000	1	0		GSE14548
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	7829	18	200	0	1.00000000	1	0		GSE14548
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	7829	12	200	0	1.00000000	1	0		GSE14548
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	7829	12	200	0	1.00000000	1	0		GSE14548
BIOCARTA_INFLAM_PATHWAY	7829	29	200	0	1.00000000	1	0		GSE14548
KEGG_VIBRIO_CHOLERAE_INFECTION	7829	56	200	0	1.00000000	1	0		GSE14548
BIOCARTA_GLYCOLYSIS_PATHWAY	7829	10	200	0	1.00000000	1	0		GSE14548
BIOCARTA_NOS1_PATHWAY	7829	24	200	0	1.00000000	1	0		GSE14548
KEGG_HEMATOPOIETIC_CELL_LINEAGE	7829	88	200	0	1.00000000	1	0		GSE14548
REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	7829	27	200	0	1.00000000	1	0		GSE14548
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	7829	64	200	0	1.00000000	1	0		GSE14548
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	7829	24	200	0	1.00000000	1	0		GSE14548
KEGG_STARCH_AND_SUCROSE_METABOLISM	7829	52	200	0	1.00000000	1	0		GSE14548
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	7829	23	200	0	1.00000000	1	0		GSE14548
REACTOME_PKB_MEDIATED_EVENTS	7829	29	200	0	1.00000000	1	0		GSE14548
KEGG_TASTE_TRANSDUCTION	7829	52	200	0	1.00000000	1	0		GSE14548
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	7829	19	200	0	1.00000000	1	0		GSE14548
REACTOME_METAL_ION_SLC_TRANSPORTERS	7829	22	200	0	1.00000000	1	0		GSE14548
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	7829	137	200	0	1.00000000	1	0		GSE14548
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	7829	15	200	0	1.00000000	1	0		GSE14548
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	7829	89	200	0	1.00000000	1	0		GSE14548
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	7829	17	200	0	1.00000000	1	0		GSE14548
BIOCARTA_CHREBP2_PATHWAY	7829	42	200	0	1.00000000	1	0		GSE14548
REACTOME_ERKS_ARE_INACTIVATED	7829	12	200	0	1.00000000	1	0		GSE14548
KEGG_CITRATE_CYCLE_TCA_CYCLE	7829	32	200	0	1.00000000	1	0		GSE14548
BIOCARTA_STEM_PATHWAY	7829	15	200	0	1.00000000	1	0		GSE14548
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	7829	19	200	0	1.00000000	1	0		GSE14548
REACTOME_SHC_RELATED_EVENTS	7829	17	200	0	1.00000000	1	0		GSE14548
BIOCARTA_NFKB_PATHWAY	7829	23	200	0	1.00000000	1	0		GSE14548
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	7829	17	200	0	1.00000000	1	0		GSE14548
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	7829	24	200	0	1.00000000	1	0		GSE14548
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	7829	126	200	0	1.00000000	1	0		GSE14548
REACTOME_TRNA_AMINOACYLATION	7829	42	200	0	1.00000000	1	0		GSE14548
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	7829	10	200	0	1.00000000	1	0		GSE14548
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	7829	53	200	0	1.00000000	1	0		GSE14548
REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	7829	25	200	0	1.00000000	1	0		GSE14548
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	7829	21	200	0	1.00000000	1	0		GSE14548
KEGG_MISMATCH_REPAIR	7829	23	200	0	1.00000000	1	0		GSE14548
REACTOME_METABOLISM_OF_PORPHYRINS	7829	14	200	0	1.00000000	1	0		GSE14548
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	7829	37	200	0	1.00000000	1	0		GSE14548
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	7829	51	200	0	1.00000000	1	0		GSE14548
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	7829	35	200	0	1.00000000	1	0		GSE14548
REACTOME_SYNTHESIS_OF_DNA	7829	92	200	0	1.00000000	1	0		GSE14548
REACTOME_G0_AND_EARLY_G1	7829	25	200	0	1.00000000	1	0		GSE14548
BIOCARTA_IGF1R_PATHWAY	7829	23	200	0	1.00000000	1	0		GSE14548
REACTOME_SIGNALING_BY_RHO_GTPASES	7829	113	200	0	1.00000000	1	0		GSE14548
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	7829	21	200	0	1.00000000	1	0		GSE14548
REACTOME_KINESINS	7829	24	200	0	1.00000000	1	0		GSE14548
BIOCARTA_CD40_PATHWAY	7829	15	200	0	1.00000000	1	0		GSE14548
KEGG_ETHER_LIPID_METABOLISM	7829	33	200	0	1.00000000	1	0		GSE14548
BIOCARTA_VITCB_PATHWAY	7829	11	200	0	1.00000000	1	0		GSE14548
REACTOME_RNA_POL_III_TRANSCRIPTION	7829	33	200	0	1.00000000	1	0		GSE14548
BIOCARTA_ALK_PATHWAY	7829	37	200	0	1.00000000	1	0		GSE14548
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP	7829	14	200	0	1.00000000	1	0		GSE14548
BIOCARTA_ACTINY_PATHWAY	7829	20	200	0	1.00000000	1	0		GSE14548
BIOCARTA_DREAM_PATHWAY	7829	14	200	0	1.00000000	1	0		GSE14548
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	7829	38	200	0	1.00000000	1	0		GSE14548
KEGG_VEGF_SIGNALING_PATHWAY	7829	76	200	0	1.00000000	1	0		GSE14548
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	7829	87	200	0	1.00000000	1	0		GSE14548
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	7829	15	200	0	1.00000000	1	0		GSE14548
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	7829	32	200	0	1.00000000	1	0		GSE14548
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	7829	38	200	0	1.00000000	1	0		GSE14548
REACTOME_PLC_BETA_MEDIATED_EVENTS	7829	43	200	0	1.00000000	1	0		GSE14548
REACTOME_CD28_CO_STIMULATION	7829	32	200	0	1.00000000	1	0		GSE14548
BIOCARTA_AKAP95_PATHWAY	7829	12	200	0	1.00000000	1	0		GSE14548
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	7829	18	200	0	1.00000000	1	0		GSE14548
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	7829	29	200	0	1.00000000	1	0		GSE14548
BIOCARTA_IL3_PATHWAY	7829	15	200	0	1.00000000	1	0		GSE14548
BIOCARTA_CARM1_PATHWAY	7829	13	200	0	1.00000000	1	0		GSE14548
BIOCARTA_P53HYPOXIA_PATHWAY	7829	23	200	0	1.00000000	1	0		GSE14548
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	7829	10	200	0	1.00000000	1	0		GSE14548
REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS	7829	25	200	0	1.00000000	1	0		GSE14548
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS	7829	10	200	0	1.00000000	1	0		GSE14548
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	7829	34	200	0	1.00000000	1	0		GSE14548
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	7829	11	200	0	1.00000000	1	0		GSE14548
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	7829	25	200	0	1.00000000	1	0		GSE14548
KEGG_LIMONENE_AND_PINENE_DEGRADATION	7829	10	200	0	1.00000000	1	0		GSE14548
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	7829	26	200	0	1.00000000	1	0		GSE14548
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	7829	24	200	0	1.00000000	1	0		GSE14548
BIOCARTA_TH1TH2_PATHWAY	7829	19	200	0	1.00000000	1	0		GSE14548
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	7829	44	200	0	1.00000000	1	0		GSE14548
BIOCARTA_MPR_PATHWAY	7829	34	200	0	1.00000000	1	0		GSE14548
BIOCARTA_SALMONELLA_PATHWAY	7829	13	200	0	1.00000000	1	0		GSE14548
BIOCARTA_FCER1_PATHWAY	7829	41	200	0	1.00000000	1	0		GSE14548
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	7829	17	200	0	1.00000000	1	0		GSE14548
BIOCARTA_P53_PATHWAY	7829	16	200	0	1.00000000	1	0		GSE14548
KEGG_LONG_TERM_DEPRESSION	7829	70	200	0	1.00000000	1	0		GSE14548
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	7829	13	200	0	1.00000000	1	0		GSE14548
KEGG_NITROGEN_METABOLISM	7829	23	200	0	1.00000000	1	0		GSE14548
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	7829	46	200	0	1.00000000	1	0		GSE14548
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	7829	97	200	0	1.00000000	1	0		GSE14548
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	7829	63	200	0	1.00000000	1	0		GSE14548
BIOCARTA_HDAC_PATHWAY	7829	32	200	0	1.00000000	1	0		GSE14548
BIOCARTA_RAS_PATHWAY	7829	23	200	0	1.00000000	1	0		GSE14548
BIOCARTA_DEATH_PATHWAY	7829	33	200	0	1.00000000	1	0		GSE14548
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND	7829	10	200	0	1.00000000	1	0		GSE14548
REACTOME_DNA_STRAND_ELONGATION	7829	30	200	0	1.00000000	1	0		GSE14548
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	7829	85	200	0	1.00000000	1	0		GSE14548
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	7829	20	200	0	1.00000000	1	0		GSE14548
REACTOME_EXTENSION_OF_TELOMERES	7829	27	200	0	1.00000000	1	0		GSE14548
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	7829	74	200	0	1.00000000	1	0		GSE14548
REACTOME_GAP_JUNCTION_ASSEMBLY	7829	18	200	0	1.00000000	1	0		GSE14548
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	7829	15	200	0	1.00000000	1	0		GSE14548
BIOCARTA_ASBCELL_PATHWAY	7829	12	200	0	1.00000000	1	0		GSE14548
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	7829	72	200	0	1.00000000	1	0		GSE14548
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	7829	51	200	0	1.00000000	1	0		GSE14548
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	7829	10	200	0	1.00000000	1	0		GSE14548
REACTOME_ENOS_ACTIVATION_AND_REGULATION	7829	20	200	0	1.00000000	1	0		GSE14548
BIOCARTA_FEEDER_PATHWAY	7829	9	200	0	1.00000000	1	0		GSE14548
BIOCARTA_TNFR2_PATHWAY	7829	18	200	0	1.00000000	1	0		GSE14548
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	7829	30	200	0	1.00000000	1	0		GSE14548
KEGG_O_GLYCAN_BIOSYNTHESIS	7829	30	200	0	1.00000000	1	0		GSE14548
BIOCARTA_CERAMIDE_PATHWAY	7829	22	200	0	1.00000000	1	0		GSE14548
BIOCARTA_ECM_PATHWAY	7829	24	200	0	1.00000000	1	0		GSE14548
BIOCARTA_CTCF_PATHWAY	7829	23	200	0	1.00000000	1	0		GSE14548
REACTOME_LAGGING_STRAND_SYNTHESIS	7829	19	200	0	1.00000000	1	0		GSE14548
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	7829	31	200	0	1.00000000	1	0		GSE14548
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	7829	34	200	0	1.00000000	1	0		GSE14548
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	7829	44	200	0	1.00000000	1	0		GSE14548
REACTOME_PD1_SIGNALING	7829	18	200	0	1.00000000	1	0		GSE14548
KEGG_FATTY_ACID_METABOLISM	7829	42	200	0	1.00000000	1	0		GSE14548
BIOCARTA_P27_PATHWAY	7829	13	200	0	1.00000000	1	0		GSE14548
KEGG_REGULATION_OF_AUTOPHAGY	7829	35	200	0	1.00000000	1	0		GSE14548
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	7829	22	200	0	1.00000000	1	0		GSE14548
